price,year_cleaned,is_signed,is_dated,is_numbered,is_titled,is_recto,is_verso,signed_pencil,signed_paint,signed_ink,is_embossed_or_stamped,is_certificate,condition_clean,is_examined,is_excellent,is_very_good,is_good,is_fair_or_poor,has_damages,has_restoration_or_retouching,has_uv_analysis,unexamined,has_frame_wear,period_Contemporary,period_Modern,period_Post-War,movement_Abstract Expressionism,movement_Art Brut,movement_Art Deco,movement_Art Nouveau,movement_Baroque,movement_Conceptual ,movement_Cubism,movement_Environmental Art,movement_Expressionism,movement_Feminist Art ,movement_Geometric Abstraction,movement_Impressionism,movement_Magic Realism ,movement_Minimalism,movement_Modernism,movement_Neo-Expressionism,movement_Neogeo,movement_Nouveau Réalisme,movement_Organic/Biomorphic Abstraction,movement_Performance Art,movement_Photorealism,movement_Pop Art,movement_Post-Impressionism,movement_Post-Minimalism,movement_Punk,"movement_Punk, Young British Artists, Abstract",movement_Realism,movement_Romanticism,movement_Social Realism,movement_Street Art,movement_Surrealism,movement_Traditional,artist_grouped_Rare
8000.0,2005.0,1,1,1,1,0,0,0,0,0,0,0,this work is in very good condition overall.small nick to one corner of the frame.,True,0,1,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8000.0,2005.0,1,1,1,1,0,0,0,0,0,0,0,this work is in very good condition with no obvious signs of damage or wear.,True,0,1,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25000.0,1962.0,1,1,0,1,0,0,0,0,0,0,0,"the canvas is unlined and there is minor frame abrasion at the extreme edges. under uv: there is some inpainting to address frame abrasion. although some pigments read strongly under uv, they appear to be the artist's original.",True,0,0,0,0,1,1,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3895.0,1969.0,1,0,0,0,0,0,0,0,1,0,0,this work is in very good condition.minor crease and bend to lower right corner of print.,True,0,1,1,0,1,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15000.0,2013.0,1,0,0,0,0,1,0,0,0,0,0,overall excellent condition.,True,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12000.0,2012.0,1,0,0,0,0,1,0,0,0,0,0,overall excellent condition.,True,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12000.0,2012.0,1,0,0,0,0,1,0,0,0,0,0,overall excellent condition.,True,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7000.0,1984.0,1,1,0,1,0,0,1,0,1,0,0,"this ferrotyped print, on double-weight agfa paper, is in generally excellent condition. upon close inspection in raking light, the following are visible: scattered, minor pitting; a few hairline scratches and scuffs; a sharp, crescent-shaped handling crease in the lower left quadrant; and a v-shaped soft crease in the upper right quadrant.the signed label on the reverse of the frame is annotated 'dm 3,200.-' in an unidentified hand in ink.",True,1,0,0,0,1,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7000.0,1986.0,1,1,0,1,0,0,1,0,1,0,0,"this large ferrotyped print, on double-weight agfa paper, is in generally excellent condition. when examined closely in raking light, some minor pitting and a few deposits of original retouching are visible. the upper and lower margins are very gently rippled. the signed label on the reverse of the frame is annotated 'dm 2.900.-' in an unidentified hand in pencil.",True,1,0,0,0,1,1,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
70000.0,1955.0,1,0,0,0,1,0,1,0,0,0,0,"this drawing is in good and stable condition consistent with its age, the inherent quality of the artist's chosen materials, and other examples of the artist's works using similar materials.the paper support is toned overall with some additional darkening corresponding to the area exposed to light. there is a liquid stain at the top left corner, which is likely attributable to the milieu of the artist’s studio. the sheet is structurally sound with some small edge tears and dents. an old tear that crosses the width of the sheet has been well-mended during an earlier restoration procedure through the application of an overall paper lining on the verso surface.the sheet has natural undulations and minor distortions throughout. the uv examination did not reveal anything further of note and provided additional support for the observations above.presented with a window mat that covers the sheet edges.",True,0,0,0,0,1,1,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
995.0,1983.0,0,0,0,0,0,0,0,0,0,0,0,this work is in overall good condition.there is a small abrasion center left.,True,0,0,1,0,1,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
995.0,1993.0,1,1,0,0,0,0,0,0,0,0,0,this work is in good condition.not examined out of frame.,False,0,0,1,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1895.0,1980.0,0,0,0,0,0,0,0,0,0,0,0,not examined out of frame. tenting and buckling inherent in artist's chosen working materials.,False,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
595.0,1986.0,1,1,0,0,0,0,0,0,0,0,0,this work is in good condition.not examined out of frame.,False,0,0,1,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1595.0,1985.0,1,0,0,0,0,0,0,0,0,0,0,not examined out of frame.abrasion to plexiglass.,False,0,0,0,0,1,0,0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
995.0,1985.0,1,1,0,1,0,0,0,0,0,0,0,this work is in good condition.not examined out of frame.,False,0,0,1,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2500.0,1976.0,1,0,0,0,0,1,1,0,0,0,0,this work is in good condition.not examined out of frame.back of piece not examined.,False,0,0,1,0,0,0,0,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8000.0,1939.0,0,0,0,0,0,0,1,0,0,0,0,"this print, on double-weight paper with a slight surface sheen, is in generally excellent condition. there are a few soft handling creases overall and a sharp crease in the lower left corner that does not appear to break the emulsion. the lower margin corners are bumped and the upper paper-ply is peeling. on the reverse, each corner in slightly discolored.",True,1,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1500.0,1900.0,1,0,0,1,0,0,1,0,0,0,0,"this warm-toned print, on paper with a nearly matte, eggshell surface, is in generally good to very good condition. the following are visible: uneven, minor silvering; deposits of original retouching; a small loss and a sharp crease that appears to break the emulsion near the upper left corner; linear abrasions under the signature; a few superficial scratches; and discoloration in the the upper left corner.  the reverse is soiled and there are remnants of a previous mount. '124.005.307' is written in pencil in an unidentified hand.",True,0,1,1,0,1,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
8000.0,1998.0,1,1,0,1,0,1,0,0,0,0,0,some smudges on back side of plexiglass near the top.not examined outside of frame.,False,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
27000.0,2016.0,1,0,1,0,0,1,0,0,0,1,0,excellent condition.not examined out of frame.,False,1,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000.0,1975.0,1,0,0,1,0,0,0,0,0,0,0,excellent condition.,True,1,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3000.0,1975.0,1,0,0,1,0,0,0,0,0,0,0,excellent condition.,True,1,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3000.0,1971.0,1,0,0,1,0,0,0,0,0,0,0,excellent condition.,True,1,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3000.0,1970.0,1,0,0,1,0,0,0,0,0,0,0,excellent condition.,True,1,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3000.0,1970.0,1,0,0,1,0,0,0,0,0,0,0,excellent condition.,True,1,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2500.0,1975.0,1,0,0,1,0,0,0,0,0,0,0,excellent condition.,True,1,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2500.0,1967.0,1,0,0,1,0,0,0,0,0,0,0,excellent condition.,True,1,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
75000.0,2018.0,1,0,0,0,0,1,0,0,0,0,0,this work is in excellent condition.,True,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3800.0,1974.0,1,1,0,1,0,0,0,0,0,0,0,this work is in very good condition.minor scuffs to frame with tear to paper backing.art not examined outside of frame.,False,0,1,1,0,1,0,0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1200.0,1989.0,1,1,0,0,0,0,1,0,0,0,0,this work is in good condition.creasing to margins at lower right.spots at blind stamp at lower left corner.small spots in margin at left center.,True,0,0,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
71500.0,2003.0,1,1,0,1,1,0,0,0,0,0,0,not examined out of frame.moderate sheet undulation due to artist's chosen working materials.,False,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6000.0,1915.0,1,0,0,0,1,0,0,0,0,0,0,this work has not been examined out of its frame.,True,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7000.0,19301939.0,1,0,0,0,1,0,0,0,0,0,0,not examined out of frame.canvas slightly loose in frame.,False,0,0,0,0,0,0,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15000.0,2013.0,1,0,0,0,0,1,0,0,0,0,0,this work is in excellent condition.,True,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7500.0,2005.0,1,0,0,0,0,1,0,0,0,0,0,overall excellent condition.,True,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2250.0,1890.0,0,0,1,0,0,0,0,0,0,0,0,"overall both drawings are in good condition.pendant drawing:a few small losses to the sheet in all four corners.along the upper edge there are three vertical repaired tears, the longest of which measures 4 inches, and an additional repaired loss.along the center of the left edge, there are several repaired losses which together measure 5 ½ x ½ inches and a horizontal repaired tear measuring 2 inches.along the center of the lower edge, there is a repaired loss measuring 3 x ¼ inches. in the upper right quadrant, between two pendant designs, there is a network of interconnected repaired losses and tears, the total area of which measures 1 ½ x 2 inches.along the right edge there is a ½ inch loss.a few flattened handling creases throughout.comb drawing:small losses to the sheet in the upper left and lower right corners.along the lower edge there is a ½ inch repaired tear and a ¼ inch nick in the sheet.along the right edge there is a ½ inch tear.along the left edge there is a repaired tear measuring 1 ½ inches.in the upper right quadrant of the sheet, there is a c-shaped repaired tear measuring 4 ½ inches in length. another 1 inch repaired tear in the same area.other handling creases in the sheet throughout.",True,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6000.0,1959.0,1,1,0,1,0,0,0,0,0,0,0,not examined out of frame. minor loss to gilding on frame. surface wear to plexiglass.,False,0,0,0,0,1,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7000.0,1952.0,1,1,0,1,0,0,1,0,0,0,0,"this print is in generally excellent condition.there is blue discoloration, possibly an ink deposit, in the upper corners of the reverse of the mount. 'b625' and '635' are written in pencil in an unidentified hand on the reverse.",True,1,0,0,0,1,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3000.0,1894.0,1,1,0,0,0,0,0,1,0,0,0,this work is in good condition with wear commensurate with age and use.artwork has not been examined outside of frame.paint loss including scratches.,True,0,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6000.0,1941.0,1,1,0,1,0,0,1,0,0,0,0,"this print, on paper with a slight surface sheen, and flush-mounted to board, is in generally very good condition. visible under close examination are some impressions, scratches, and deposits of original retouching. the print is trimmed to the image and there is minor wear and chipping to the edges and corners.the reverse is appropriately age darkened and soiled. there are several tape remnants, some graphite framing guidelines, and two hinge remnants in the upper left and upper right corners. 'rb246' is written in pencil in an unidentified hand.when examined under ultraviolet light, this print does not appear to fluoresce.",True,0,1,1,0,1,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4000.0,1962.0,1,1,0,1,0,0,1,0,0,0,0,"this print, with a semi-glossy surface, is in generally excellent condition. under close examination, some deposits of original retouching and some very faint impressions are visible. a thin excess of dry-mounting tissue is visible on the mount at periphery of the print. the mount is yellowed overall and there is a rust-colored deposit near the signature.  there is a ginny williams collection label on the reverse of the mat.",True,1,0,0,0,1,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7000.0,1936.0,1,1,0,1,0,0,1,0,1,0,0,"this print, on paper with a surface sheen and flush-mounted to board, is in generally good condition. under close examination, the following are visible: faint impressions and scratches; deposits of original retouching; ink deposits along the upper edge; and a glossy area parallel to the lower edge. visible under raking light are several translucent liquid drips, each approximately 7 inches long, extending from the upper edge.the edges and corners are bumped and there are tiny losses to the emulsion. the upper right corner is creased but does not appear to break the emulsion. the edges of the board are inked.  the reverse is soiled. there are yellowed adhesive remnants and abrasions suggesting that the print was previously affixed to a secondary mount. 'rb124' is written in pencil in an unidentified hand on the reverse.when examined under ultraviolet light, this print does not appear to fluoresce.",True,0,0,1,0,1,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4000.0,1947.0,1,1,0,1,0,0,1,0,0,0,0,this print is in excellent condition.there are some deposits of original retouching.,True,1,0,0,0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4000.0,1971.0,1,1,0,1,0,0,1,0,0,0,0,"this work is in excellent condition.this print on double-weight paper with a surface sheen, is in generally excellent condition. under close examination, there are some scattered shallow impressions. the photograph is printed to the image and the edges are worn.'rb138' and 'out' are written in pencil in an unidentified hand on the reverse. the upper right corner of the reverse is soiled.",True,1,0,0,0,1,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3000.0,1962.0,1,0,0,0,0,0,1,0,0,0,0,"this solarized print, on agfa paper, is in generally excellent condition. there is a 3-inch diagonal crease in the upper right corner that does not appear to break the emulsion. 'rb147' is written in pencil in an unidentified hand on the reverse.",True,1,0,0,0,1,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5000.0,1953.0,1,1,0,1,0,0,1,0,0,0,0,"this lush, matte-surface print is in generally excellent condition. the mount is faintly soiled and the edges and corners are worn.the reverse of the mount is faintly soiled and there are some scattered fingerprints. the following is written in pencil in an unidentified hand on the reverse: 'agfa 1143-paper, unique, aoz-v-89, $4500' and 'rb021.'",True,1,0,0,0,1,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7000.0,1967.0,1,1,0,1,0,0,1,0,0,0,0,this print is in excellent condition. the sheet is gently rippled.,True,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2000.0,1943.0,1,0,0,1,0,0,1,0,0,0,0,"this print is in generally excellent condition. under close examination, there are some deposits of original retouching, a few tiny impressions, and 2"" faint, circular disruptions near the center.the reverse is faintly soiled. there are abrasions and hinge remnants, suggesting this print was previously affixed to a secondary mount.'property of ginny williams' is written in pencil by ginny williams on the reverse. '1200-' and 'c.170,10' are written in pencil in an unidentified hand. 'printed in / book ruth bernhard / the ginny williams collection' is written in pencil by ginny williams on a post-it note affixed to the reverse.",True,1,0,0,0,1,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3000.0,1946.0,0,0,0,0,0,0,0,0,0,0,0,"this photograph, on semi-glossy paper, is in generally very good to excellent condition.there are scattered deposits of original retouching, some faint scratches, and a few small translucent liquid droplets. the periphery of the image is somewhat yellowed. the photograph is trimmed to the image and there are a few chips to the emulsion along the edges. since the reverse of the image is hinged to a mat, it cannot be examined.when examined under ultraviolet light, this print appears to fluoresce.",True,1,0,0,0,1,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3000.0,1937.0,1,1,0,1,0,0,1,0,0,0,0,"this print, on paper with a slight surface sheen, is in generally excellent condition. under close examination, a few deposits of original retouching are visible.'rb062' and 'sp' are written in pencil in an unidentified hand on the reverse. the reverse is very faintly soiled.",True,1,0,0,0,1,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
